order_id,order_date,customer_id,region,product_category,product_name,quantity,unit_price,discount
ORD503070,2024-04-04,C101456,North,Sports & Outdoors,Yoga Mat,3,37.04,0.0
ORD504798,2024-11-19,C101209,South,Apparel,Hoodie,3,49.58,0.2
ORD501236,2024-12-12,C100984,North,Electronics,USB-C Charger,1,25.26,0.0
ORD502718,2024-12-15,C100410,West,Home & Kitchen,Storage Containers,1,26.87,0.15
ORD503768,2024-06-16,C102020,West,Apparel,Cotton T-Shirt,1,20.27,0.0
ORD504614,2024-03-20,C101600,Central,Electronics,Laptop Stand,4,44.63,0.1
ORD502840,2024-10-19,C101595,West,Apparel,Baseball Cap,4,24.68,0.0
ORD501859,2024-12-02,C100911,Central,Home & Kitchen,Cast Iron Pan,2,51.4,0.25
ORD501879,2024-02-15,C102240,South,Home & Kitchen,Cast Iron Pan,2,56.6,0.0
ORD500572,2024-12-03,C101302,West,Beauty,Sheet Mask Pack,4,22.3,0.0
ORD503999,2024-11-27,C100607,North,Home & Kitchen,Ceramic Mug Set,4,29.02,0.0
ORD500734,2024-11-30,C100418,North,Apparel,Denim Jacket,4,80.11,0.25
ORD503433,2024-05-30,C100882,Central,Apparel,Hoodie,2,53.16,0.0
ORD504461,2024-11-17,C101686,East,Sports & Outdoors,Water Bottle,1,30.52,0.0
ORD501206,2024-06-18,C101100,North,Sports & Outdoors,Resistance Bands,4,30.47,0.0
ORD501720,2024-05-14,C101600,Central,  Electronics ,Smart Watch,4,180.47,0.0
ORD501229,2024-03-15,C100633,South,Electronics,Smart Watch,4,168.04,0.15
ORD503338,2024-05-07,C100288,East,Sports & Outdoors,Camping Lantern,2,46.21,0.0
ORD500599,2024-11-01,C100690,South,Electronics,Smart Watch,3,,0.15
ORD501585,2024-12-21,C101769,West,Beauty,Shampoo Bar,1,12.28,0.15
ORD500400,2024-04-03,C101375,North,Home & Kitchen,Ceramic Mug Set,1,32.38,0.0
ORD502208,2024-05-28,C100355,East,Home & Kitchen,Cast Iron Pan,4,52.92,0.2
ORD504138,2024-08-10,C101410,West,Apparel,Denim Jacket,1,91.64,0.0
ORD503286,2024-09-14,C101596,North,Sports & Outdoors,Camping Lantern,2,45.34,0.2
ORD501526,2024-06-06,C102365,West,Apparel,Running Socks,2,14.02,0.0
ORD501114,2024-05-04,C101681,West,Apparel,Running Socks,4,12.54,0.0
ORD500398,2024-08-11,C100744,East,Apparel,Denim Jacket,1,93.86,0.0
ORD502099,2024-11-21,C102414,East,Home & Kitchen,LED Desk Lamp,1,43.42,0.0
ORD503484,2024-11-11,C102442,,Home & Kitchen,Chef's Knife,2,74.63,0.0
ORD504598,2024-01-30,C101370,North,Home & Kitchen,Ceramic Mug Set,1,32.77,0.0
ORD502004,2024-12-12,C100600,East,Apparel,Hoodie,4,54.82,0.15
ORD500993,2024-02-23,C100131,Central,  Electronics ,Smart Watch,1,187.89,0.0
ORD501547,2024-05-02,C100130,North,Beauty,Shampoo Bar,4,11.87,0.0
ORD501961,2024-02-20,C100062,East,Apparel,Denim Jacket,1,90.22,0.2
ORD500814,2024-02-03,C101030,East,Beauty,Hand Cream,1,18.81,0.0
ORD500019,2024-06-08,C101643,North,Beauty,Lip Balm Trio,2,17.4,0.0
ORD502290,2024-10-12,C102387,North,Sports & Outdoors,Trekking Poles,1,73.57,0.1
ORD501916,2024-04-22,C101988,Central,Electronics,USB-C Charger,3,23.54,0.0
ORD500891,2024-02-16,C100396,West,Electronics,USB-C Charger,4,25.79,0.0
ORD500648,2024-08-12,C100277,East,Sports & Outdoors,Water Bottle,2,28.07,0.2
ORD505181,2024-01-18,C100365,South,Apparel,Running Socks,2,12.47,0.0
ORD504688,2024-11-19,C102123,North,Home & Kitchen,Ceramic Mug Set,2,35.45,0.25
ORD501873,2024-04-12,C101293,South,Electronics,Smart Watch,1,182.71,0.0
ORD501035,2024-12-24,C100992,West,Sports & Outdoors,Water Bottle,1,25.41,0.25
ORD502568,2024-02-13,C100300,West,Beauty,Sheet Mask Pack,4,20.96,0.0
ORD500219,2024-06-03,C102157,South,Beauty,Shampoo Bar,2,12.05,0.0
ORD504689,2024-07-24,C100522,North,Electronics,Laptop Stand,3,44.39,0.0
ORD502607,2024-01-21,C100370,West,Sports & Outdoors,Trekking Poles,2,71.19,0.0
ORD501876,2024-06-27,C101116,North,Sports & Outdoors,Camping Lantern,2,43.26,0.0
ORD500280,2024-08-21,C101954,,Electronics,Wireless Earbuds,2,78.64,0.0
ORD503040,2024-11-05,C100322,South,Electronics,Wireless Earbuds,3,77.17,0.1
ORD501708,2024-04-18,C100710,Central,Beauty,Shampoo Bar,1,11.18,0.0
ORD500133,2024-05-18,C101187,Central,Apparel,Baseball Cap,2,23.68,0.0
ORD504353,2024-02-04,C102420,North,Home & Kitchen,LED Desk Lamp,1,36.88,0.0
ORD503295,2024-12-03,C101054,South,Home & Kitchen,Ceramic Mug Set,1,30.34,0.25
ORD504695,2024-05-22,C100373,South,Beauty,Shampoo Bar,1,11.85,0.0
ORD500738,2024-08-29,C101681,West,Beauty,Lip Balm Trio,2,16.66,0.15
ORD505041,2024-09-12,C102022,North,Beauty,Shampoo Bar,2,13.06,0.15
ORD503752,2024-09-30,C102229,West,Home & Kitchen,LED Desk Lamp,3,43.32,0.0
ORD501807,2024-04-06,C100439,West,Home & Kitchen,LED Desk Lamp,4,38.77,0.0
ORD503982,2024-07-18,C101770,East,Sports & Outdoors,Resistance Bands,1,33.29,0.0
ORD504605,2024-12-14,C101134,,Home & Kitchen,Chef's Knife,2,69.86,0.1
ORD502578,2024-02-03,C100280,North,Home & Kitchen,Chef's Knife,1,63.88,0.0
ORD501814,2024-02-25,C101338,Central,Apparel,Running Socks,1,13.76,0.0
ORD504613,2024-11-30,C101791,South,Electronics,Smart Watch,2,187.62,0.0
ORD500000,2024-06-04,C100605,West,Electronics,Bluetooth Speaker,1,58.07,0.0
ORD501440,2024-07-12,C100679,South,Electronics,Bluetooth Speaker,2,49.45,0.1
ORD501706,2024-11-10,C101302,West,Home & Kitchen,LED Desk Lamp,1,37.62,0.0
ORD503816,2024-07-16,C101122,West,Beauty,Lip Balm Trio,2,17.05,0.0
ORD500600,2024-10-08,C100544,North,Sports & Outdoors,Camping Lantern,1,47.03,0.0
ORD500701,2024-04-15,C101495,West,Electronics,Smart Watch,1,199.78,0.0
ORD502247,2024-08-19,C100563,West,Beauty,Hand Cream,2,19.3,0.15
ORD502249,2024-10-18,C101290,East,Sports & Outdoors,Water Bottle,1,27.64,0.0
ORD504581,2024-08-22,C102271,East,Electronics,Bluetooth Speaker,1,63.57,0.0
ORD504615,2024-05-28,C100234,Central,Beauty,Shampoo Bar,1,11.88,0.0
ORD500276,2024-12-23,C102414,East,Home & Kitchen,Cast Iron Pan,1,53.46,0.15
ORD503778,2024-06-02,C102077,North,Home & Kitchen,Ceramic Mug Set,2,33.76,0.0
ORD503117,2024-08-28,C100677,,Sports & Outdoors,Camping Lantern,3,41.13,0.0
ORD501430,2024-07-11,C100078,East,Sports & Outdoors,Trekking Poles,2,73.37,0.0
ORD505051,2024-11-27,C100659,South,Electronics,Bluetooth Speaker,1,59.7,0.1
ORD503820,2024-01-12,C101340,North,Home & Kitchen,Storage Containers,4,31.78,0.1
ORD500854,2024-11-30,C101739,West,Apparel,Cotton T-Shirt,1,22.23,0.0
ORD500487,2024-06-10,C102409,Central,Electronics,Smart Watch,2,184.54,0.0
ORD504948,2024-01-02,C102023,South,Home & Kitchen,Cast Iron Pan,1,58.0,0.0
ORD503962,2024-12-31,C100283,South,Apparel,Denim Jacket,1,87.66,0.1
ORD504400,2024-02-06,C100377,East,Home & Kitchen,Ceramic Mug Set,1,35.07,0.15
ORD502561,2024-04-02,C100176,East,Beauty,Hand Cream,4,16.05,0.0
ORD503349,2024-02-03,C101681,West,Apparel,Hoodie,1,49.38,0.0
ORD504592,2024-10-03,C102040,South,Beauty,Face Serum,3,41.61,0.0
ORD503288,2024-11-16,C102270,,Sports & Outdoors,Water Bottle,3,26.78,0.0
ORD504560,2024-06-11,C102070,Central,Sports & Outdoors,Resistance Bands,2,32.61,0.0
ORD503850,2024-07-02,C102467,East,Electronics,USB-C Charger,3,25.29,0.0
ORD503856,2024-09-14,C101468,West,Electronics,Bluetooth Speaker,3,62.56,0.15
ORD500026,2024-05-20,C100609,East,Electronics,USB-C Charger,1,26.23,0.0
ORD503331,2024-11-10,C101616,North,Sports & Outdoors,Water Bottle,3,28.38,0.0
ORD500413,2024-09-02,C101242,South,Home & Kitchen,Cast Iron Pan,1,53.49,0.0
ORD504547,2024-06-09,C100760,West,Apparel,Cotton T-Shirt,3,22.07,0.0
ORD502781,2024-04-03,C102364,West,Electronics,USB-C Charger,2,27.66,0.0
ORD501569,2024-12-26,C100385,,Beauty,Lip Balm Trio,1,16.5,0.2
ORD504054,2024-11-11,C100229,North,Sports & Outdoors,Yoga Mat,4,39.81,0.1
ORD503722,2024-04-30,C100811,North,Apparel,Denim Jacket,2,79.84,0.0
ORD501765,2024-12-09,C101562,Central,Home & Kitchen,Ceramic Mug Set,1,31.35,0.0
ORD501188,2024-07-26,C101420,West,Electronics,Laptop Stand,2,40.7,0.0
ORD501082,2024-12-21,C101496,Central,Electronics,Laptop Stand,3,42.43,0.0
ORD502599,2024-07-30,C102489,East,Home & Kitchen,LED Desk Lamp,1,37.31,0.0
ORD501661,2024-03-18,C102077,North,Apparel,Baseball Cap,2,22.94,0.0
ORD500203,2024-03-07,C100064,West,ELECTRONICS,Laptop Stand,1,43.71,0.0
ORD500036,2024-08-22,C100923,East,Sports & Outdoors,Resistance Bands,4,30.39,0.0
ORD504478,2024-09-01,C101649,West,Apparel,Hoodie,2,50.24,0.0
ORD503631,2024-02-28,C100956,West,Home & Kitchen,Chef's Knife,2,60.6,0.0
ORD500589,2024-04-19,C101054,South,Electronics,Bluetooth Speaker,1,55.48,0.0
ORD503992,2024-08-16,C100635,North,Apparel,Baseball Cap,4,22.69,0.0
ORD504205,2024-04-09,C100527,Central,Apparel,Cotton T-Shirt,1,23.02,0.0
ORD504618,2024-09-28,C100805,North,Apparel,Baseball Cap,2,26.03,0.0
ORD500658,2024-11-04,C101692,South,Electronics,Bluetooth Speaker,1,58.17,0.15
ORD500334,2024-08-31,C102414,East,Beauty,Hand Cream,1,17.11,0.0
ORD500020,2024-03-30,C100630,Central,Electronics,Wireless Earbuds,1,86.26,0.0
ORD502756,2024-03-28,C101402,Central,Sports & Outdoors,Resistance Bands,1,31.93,0.0
ORD504361,2024-10-19,C101932,West,Home & Kitchen,Ceramic Mug Set,3,31.57,0.0
ORD502478,2024-11-20,C101560,Central,Sports & Outdoors,Resistance Bands,1,28.41,0.15
ORD503745,2024-01-16,C100548,West,Sports & Outdoors,Trekking Poles,1,74.16,0.0
ORD504248,2024-04-18,C102357,,Electronics,Laptop Stand,2,44.23,0.0
ORD500540,2024-08-03,C101876,South,Apparel,Denim Jacket,2,91.86,0.1
ORD502000,2024-08-26,C102137,West,Electronics,USB-C Charger,2,25.11,0.0
ORD502169,2024-03-05,C101096,North,Electronics,USB-C Charger,1,26.27,0.0
ORD502055,2024-05-18,C100493,South,Home & Kitchen,LED Desk Lamp,3,46.64,0.1
ORD504202,2024-03-31,C100135,North,Sports & Outdoors,Resistance Bands,2,32.65,0.0
ORD504134,2024-11-12,C101306,East,Apparel,Running Socks,1,15.4,0.15
ORD502754,2024-05-20,C101567,North,Beauty,Hand Cream,3,18.99,0.0
ORD502755,2024-09-20,C101299,South,Electronics,Wireless Earbuds,1,78.96,0.0
ORD503283,2024-08-21,C101105,West,Electronics,Laptop Stand,1,40.33,0.0
ORD502864,2024-09-14,C100171,East,Apparel,Hoodie,1,46.3,0.2
ORD500580,2024-07-14,C101566,North,Home & Kitchen,Cast Iron Pan,1,57.17,0.0
ORD503873,2024-09-20,C102102,West,Home & Kitchen,Storage Containers,1,27.1,0.0
ORD504466,2024-05-07,C100742,Central,Home & Kitchen,Chef's Knife,4,71.26,0.0
ORD503491,2024-04-14,C101600,Central,Sports & Outdoors,Resistance Bands,2,32.16,0.0
ORD505065,2024-12-06,C100701,South,Home & Kitchen,Cast Iron Pan,3,51.79,0.1
ORD500479,2024-12-08,C101135,,Sports & Outdoors,Water Bottle,1,26.73,0.25
ORD502931,2024-08-07,C102349,North,Electronics,USB-C Charger,3,,0.2
ORD502094,2024-04-29,C101555,West,Electronics,Smart Watch,2,189.07,0.1
ORD503953,2024-12-30,C101873,Central,Home & Kitchen,Ceramic Mug Set,2,35.79,0.0
ORD500063,2024-12-14,C101661,West,Apparel,Running Socks,2,13.94,0.1
ORD501337,2024-02-25,C101037,South,Electronics,Bluetooth Speaker,3,63.28,0.0
ORD502761,2024-07-25,C100898,North,Electronics,Laptop Stand,3,44.76,0.0
ORD501637,2024-08-11,C101060,Central,home & kitchen,Storage Containers,4,30.53,0.1
ORD503465,2024-06-01,C101495,West,Apparel,Baseball Cap,1,,0.1
ORD501610,2024-04-09,C101405,South,Electronics,Smart Watch,1,179.91,0.0
ORD501121,2024-12-04,C102528,West,Apparel,Cotton T-Shirt,1,23.57,0.2
ORD500259,2024-10-09,C100427,Central,Apparel,Denim Jacket,3,85.93,0.0
ORD500705,2024-11-16,C102000,Central,Home & Kitchen,Chef's Knife,1,69.07,0.0
ORD504854,2024-07-09,C101136,East,Sports & Outdoors,Camping Lantern,2,42.94,0.0
ORD500439,2024-11-06,C101191,South,Home & Kitchen,LED Desk Lamp,4,38.8,0.15
ORD503708,2024-11-22,C101580,Central,Beauty,Hand Cream,3,18.94,0.0
ORD501715,2024-10-21,C100956,West,Apparel,Baseball Cap,1,23.06,0.0
ORD502086,2024-01-18,C101344,,Home & Kitchen,Ceramic Mug Set,4,35.04,0.0
ORD503046,2024-12-07,C100925,South,Apparel,Hoodie,1,42.58,0.25
ORD502926,2024-10-07,C102014,South,Home & Kitchen,Storage Containers,4,28.08,0.0
ORD500924,2024-09-19,C100425,West,Beauty,Lip Balm Trio,2,16.33,0.0
ORD503505,2024-02-08,C102034,North,APPAREL,Denim Jacket,1,100.09,0.0
ORD503573,2024-10-31,C100760,West,  Electronics ,USB-C Charger,1,23.14,0.0
ORD505002,2024-07-19,C102242,South,Sports & Outdoors,Camping Lantern,2,46.7,0.1
ORD502623,2024-04-06,C100322,South,Beauty,Hand Cream,2,17.67,0.0
ORD502153,2024-12-04,C101191,South,Electronics,Bluetooth Speaker,1,57.13,0.1
ORD501134,2024-08-24,C101789,North,Home & Kitchen,Cast Iron Pan,3,56.19,0.0
ORD501108,2024-12-25,C100799,West,Sports & Outdoors,Yoga Mat,1,41.29,0.15
ORD501583,2024-06-25,C100960,East,Electronics,Laptop Stand,3,44.55,0.0
ORD504161,2024-11-12,C100456,Central,APPAREL,Hoodie,4,47.42,0.15
ORD503017,2024-09-08,C100408,North,Apparel,Cotton T-Shirt,1,20.5,0.0
ORD504096,2024-04-30,C101299,South,Beauty,Lip Balm Trio,1,15.8,0.0
ORD501730,2024-11-15,C100600,East,Apparel,Baseball Cap,2,24.42,0.0
ORD500587,2024-11-30,C100918,South,Apparel,Denim Jacket,2,97.45,0.15
ORD500768,2024-03-01,C100135,North,Beauty,Hand Cream,4,18.2,0.0
ORD504963,2024-02-05,C101818,East,Sports & Outdoors,Resistance Bands,4,34.85,0.1
ORD501085,2024-10-15,C101662,West,Apparel,Denim Jacket,1,93.24,0.0
ORD505077,2024-12-26,C101278,Central,Sports & Outdoors,Trekking Poles,1,76.82,0.1
ORD502462,2024-02-27,C101610,South,Home & Kitchen,Cast Iron Pan,4,56.92,0.1
ORD502358,2024-02-21,C100165,South,Electronics,Laptop Stand,1,41.45,0.0
ORD504436,2024-02-01,C102113,East,Electronics,Wireless Earbuds,-2,75.4,0.1
ORD501832,2024-07-21,C102599,Central,Sports & Outdoors,Trekking Poles,1,78.3,0.0
ORD501747,2024-12-26,C100136,Central,Sports & Outdoors,Resistance Bands,3,34.46,0.1
ORD505073,2024-12-15,C100081,South,Home & Kitchen,Storage Containers,3,29.6,0.0
ORD502152,2024-04-01,C101408,Central,Apparel,Denim Jacket,1,86.2,0.0
ORD501338,2024-04-27,C101766,Central,Electronics,Bluetooth Speaker,1,63.27,0.0
ORD500637,2024-01-14,C100239,North,Apparel,Cotton T-Shirt,3,23.07,0.0
ORD503360,2024-05-24,C100239,North,Beauty,Sheet Mask Pack,1,21.9,0.0
ORD500332,2024-12-12,C100452,West,Sports & Outdoors,Resistance Bands,3,31.93,0.0
ORD502923,2024-06-23,C102154,East,Electronics,Bluetooth Speaker,2,55.75,0.1
ORD503710,2024-05-07,C100557,East,Home & Kitchen,Chef's Knife,1,70.83,0.0
ORD501325,2024-08-05,C100457,East,Beauty,Face Serum,3,40.88,0.2
ORD504472,2024-01-12,C101306,East,Electronics,Smart Watch,4,191.51,0.0
ORD503378,2024-01-28,C101809,North,Apparel,Baseball Cap,3,23.88,0.0
ORD503209,2024-01-13,C100469,East,Apparel,Hoodie,1,53.94,0.0
ORD500062,2024-09-11,C102491,South,Home & Kitchen,Storage Containers,4,31.45,0.0
ORD503963,2024-11-10,C100314,,Sports & Outdoors,Resistance Bands,2,31.59,0.0
ORD502905,2024-06-14,C101610,South,Apparel,Baseball Cap,2,24.29,0.0
ORD500157,2024-07-26,C101100,North,Home & Kitchen,Ceramic Mug Set,4,36.23,0.0
ORD500438,2024-01-31,C101022,Central,Home & Kitchen,Ceramic Mug Set,2,30.87,0.15
ORD503207,2024-11-16,C102380,Central,Electronics,Bluetooth Speaker,2,,0.2
ORD502417,2024-10-07,C101726,South,Apparel,Hoodie,2,50.79,0.0
ORD501147,2024-11-06,C101306,East,Sports & Outdoors,Resistance Bands,1,30.12,0.2
ORD505188,2024-11-14,C102175,East,Apparel,Baseball Cap,1,25.22,0.0
ORD504061,2024-08-12,C101600,Central,Apparel,Running Socks,1,14.21,0.1
ORD504370,2024-09-28,C102281,North,Beauty,Sheet Mask Pack,2,21.16,0.0
ORD502057,2024-01-18,C101395,North,Electronics,USB-C Charger,1,24.34,0.1
ORD504281,2024-04-28,C102074,South,Apparel,Running Socks,3,13.79,0.2
ORD505035,2024-12-29,C100392,East,Apparel,Baseball Cap,1,24.1,0.2
ORD503649,2024-06-20,C100538,North,Apparel,Running Socks,1,13.46,0.0
ORD504017,2024-12-30,C101689,South,Sports & Outdoors,Water Bottle,1,26.46,0.1
ORD503278,2024-05-13,C101600,Central,Home & Kitchen,Cast Iron Pan,-2,52.85,0.0
ORD504601,2024-06-27,C101643,North,Sports & Outdoors,Resistance Bands,3,31.15,0.0
ORD505124,2024-03-08,C100341,Central,Sports & Outdoors,Resistance Bands,1,31.13,0.0
ORD500012,2024-09-01,C101203,West,Beauty,Shampoo Bar,2,12.06,0.0
ORD504512,2024-02-27,C100911,Central,Apparel,Baseball Cap,2,27.23,0.0
ORD503190,2024-03-29,C100841,West,Beauty,Sheet Mask Pack,4,22.19,0.0
ORD500140,2024-08-22,C101077,East,Beauty,Sheet Mask Pack,1,20.78,0.0
ORD503227,2024-12-16,C101728,North,Apparel,Denim Jacket,1,91.62,0.0
ORD502158,2024-05-01,C101943,North,Home & Kitchen,Cast Iron Pan,1,57.65,0.0
ORD503469,2024-07-22,C101191,South,Apparel,Denim Jacket,2,92.86,0.0
ORD502333,2024-10-20,C100113,East,Apparel,Denim Jacket,1,89.47,0.0
ORD503841,2024-10-30,C101184,North,Apparel,Baseball Cap,2,25.63,0.0
ORD502328,2024-11-21,C101239,North,Apparel,Running Socks,4,14.74,0.0
ORD501054,2024-07-25,C100561,South,Apparel,Cotton T-Shirt,2,22.73,0.0
ORD501900,2024-12-16,C102567,North,Apparel,Running Socks,2,14.91,0.25
ORD501644,2024-12-29,C100760,West,Sports & Outdoors,Resistance Bands,2,31.87,0.2
ORD504919,2024-01-24,C102110,East,Electronics,Smart Watch,1,192.07,0.0
ORD504272,2024-11-29,C101889,East,HOME & KITCHEN,Cast Iron Pan,1,59.39,0.25
ORD503077,2024-08-28,C102541,East,Electronics,Smart Watch,2,182.63,0.0
ORD501180,2024-04-09,C101501,Central,Beauty,Lip Balm Trio,1,15.18,0.0
ORD503201,2024-08-01,C100760,West,Electronics,Wireless Earbuds,1,81.07,0.2
ORD505144,2024-09-28,C100527,Central,Electronics,Laptop Stand,1,39.23,0.0
ORD501836,2024-05-23,C100388,North,Home & Kitchen,Ceramic Mug Set,1,32.52,0.0
ORD500109,2024-09-09,C101013,Central,Electronics,USB-C Charger,4,24.33,0.0
ORD500736,2024-07-11,C101855,Central,Sports & Outdoors,Trekking Poles,2,68.11,0.1
ORD504676,2024-12-09,C101414,North,Home & Kitchen,Chef's Knife,2,63.55,0.0
ORD503280,2024-05-24,C101398,East,Home & Kitchen,Ceramic Mug Set,4,34.13,0.1
ORD503517,2024-03-13,C100654,Central,Apparel,Baseball Cap,1,22.44,0.0
ORD500689,2024-01-23,C101903,North,Sports & Outdoors,Yoga Mat,1,37.64,0.0
ORD503600,2024-02-02,C101088,East,Electronics,Laptop Stand,1,40.22,0.0
ORD501953,2024-10-25,C100006,West,Electronics,Bluetooth Speaker,2,61.37,0.0
ORD503817,2024-05-31,C100448,North,Electronics,Smart Watch,1,201.88,0.0
ORD504327,2024-02-17,C101975,North,Electronics,Bluetooth Speaker,3,59.84,0.0
ORD500652,2024-11-15,C100418,North,apparel,Cotton T-Shirt,2,21.51,0.1
ORD503903,2024-03-01,C102360,West,Electronics,Wireless Earbuds,2,79.4,0.0
ORD503515,2024-04-13,C102328,East,Electronics,Laptop Stand,1,,0.0
ORD505045,2024-03-04,C100810,North,Apparel,Running Socks,2,12.76,0.0
ORD500590,2024-01-21,C100777,North,Electronics,Wireless Earbuds,1,79.03,0.0
ORD501458,2024-06-25,C101845,West,Apparel,Running Socks,2,12.81,0.2
ORD503643,2024-11-19,C100547,North,Electronics,USB-C Charger,4,27.04,0.0
ORD501729,2024-08-07,C100960,East,Electronics,Smart Watch,2,175.05,0.0
ORD500895,2024-12-16,C100278,Central,Electronics,Smart Watch,2,190.55,0.15
ORD503572,2024-09-29,C102343,South,Apparel,Running Socks,2,15.2,0.0
ORD504545,2024-11-09,C101100,North,Apparel,Denim Jacket,2,95.59,0.2
ORD503839,2024-10-25,C100679,,Sports & Outdoors,Resistance Bands,1,32.08,0.0
ORD504366,2024-11-13,C101060,Central,Electronics,Wireless Earbuds,2,87.78,0.0
ORD500127,2024-06-12,C102053,Central,SPORTS & OUTDOORS,Camping Lantern,1,41.79,0.0
ORD500117,2024-10-18,C101049,South,Apparel,Running Socks,3,14.58,0.0
ORD503033,2024-04-29,C101062,South,Apparel,Cotton T-Shirt,1,20.73,0.0
ORD504779,2024-10-03,C102480,East,Apparel,Cotton T-Shirt,1,21.69,0.0
ORD502712,2024-11-25,C101250,North,Apparel,Denim Jacket,1,89.15,0.0
ORD500819,2024-02-10,C100198,North,Electronics,Laptop Stand,4,42.98,0.0
ORD500514,2024-10-28,C101338,Central,Home & Kitchen,Cast Iron Pan,3,57.85,0.0
ORD504957,2024-10-26,C100481,North,Apparel,Baseball Cap,1,23.53,0.0
ORD504237,2024-09-24,C101666,Central,Home & Kitchen,Ceramic Mug Set,2,35.13,0.1
ORD502527,2024-07-30,C101060,Central,Electronics,Smart Watch,3,200.93,0.0
ORD502413,2024-12-23,C100448,North,Apparel,Denim Jacket,2,87.54,0.1
ORD504764,2024-12-04,C100322,South,Apparel,Hoodie,1,43.09,0.15
ORD504653,2024-06-23,C102376,Central,Apparel,Running Socks,1,13.98,0.0
ORD503667,2024-04-30,C102474,South,APPAREL,Cotton T-Shirt,1,22.32,0.2
ORD503294,2024-05-08,C100466,West,Apparel,Running Socks,2,13.07,0.15
ORD500030,2024-11-07,C102306,East,sports & outdoors,Camping Lantern,2,43.83,0.15
ORD504151,2024-08-26,C100107,South,Electronics,Laptop Stand,1,42.99,0.0
ORD504285,2024-03-10,C102283,West,Sports & Outdoors,Water Bottle,1,21.93,0.0
ORD501352,2024-06-22,C101642,East,Beauty,Shampoo Bar,2,12.18,0.1
ORD505011,2024-03-05,C101340,North,Apparel,Baseball Cap,3,23.08,0.0
ORD502103,2024-11-12,C100888,North,Apparel,Cotton T-Shirt,2,21.79,0.1
ORD504882,2024-01-05,C101060,Central,Apparel,Hoodie,4,47.49,0.1
ORD505094,2024-10-09,C100138,West,Electronics,Laptop Stand,1,40.85,0.0
ORD502370,2024-02-26,C100665,West,Home & Kitchen,LED Desk Lamp,1,39.95,0.0
ORD504799,2024-02-04,C100629,West,Home & Kitchen,Storage Containers,-2,28.54,0.0
ORD502469,2024-04-15,C101876,South,Home & Kitchen,LED Desk Lamp,2,35.05,0.0
ORD501514,2024-05-29,C100603,West,Sports & Outdoors,Water Bottle,2,27.0,0.0
ORD504240,2024-09-02,C100480,South,Apparel,Hoodie,4,49.25,0.1
ORD504858,2024-02-13,C100811,North,Home & Kitchen,Chef's Knife,4,67.41,0.0
ORD502543,2024-05-23,C101060,Central,Sports & Outdoors,Water Bottle,2,29.11,0.0
ORD504937,2024-11-09,C100968,East,Sports & Outdoors,Resistance Bands,2,30.54,0.1
ORD501684,2024-10-25,C100473,North,Electronics,Laptop Stand,1,41.97,0.0
ORD500450,2024-02-20,C102392,South,Electronics,Wireless Earbuds,2,81.26,0.0
ORD503650,2024-07-01,C101023,East,Home & Kitchen,Cast Iron Pan,2,54.29,0.0
ORD504610,2024-03-31,C101449,North,Beauty,Face Serum,3,44.97,0.0
ORD504268,2024-12-23,C100341,Central,Electronics,USB-C Charger,3,24.76,0.0
ORD502547,2024-09-06,C101551,East,Beauty,Shampoo Bar,1,11.39,0.0
ORD501698,2024-09-01,C100429,West,Electronics,Smart Watch,4,184.01,0.1
ORD501119,2024-11-05,C100960,East,Electronics,Bluetooth Speaker,2,54.74,0.0
ORD500324,2024-07-26,C100065,East,Electronics,Smart Watch,3,178.28,0.0
ORD503181,2024-01-11,C102017,North,Home & Kitchen,LED Desk Lamp,2,37.97,0.1
ORD500823,2024-04-15,C102392,South,Sports & Outdoors,Trekking Poles,1,69.5,0.0
ORD504491,2024-07-04,C100925,South,Beauty,Face Serum,1,42.89,0.0
ORD503471,2024-04-28,C101048,Central,Beauty,Face Serum,1,46.84,0.0
ORD500456,2024-11-08,C101322,North,Home & Kitchen,Ceramic Mug Set,1,35.8,0.0
ORD500904,2024-05-25,C101605,South,Sports & Outdoors,Water Bottle,1,26.49,0.0
ORD503094,2024-12-08,C102171,South,Electronics,Smart Watch,4,191.91,0.15
ORD503083,2024-03-07,C100739,South,Home & Kitchen,LED Desk Lamp,1,40.32,0.1
ORD500289,2024-03-21,C100446,Central,Electronics,Laptop Stand,1,,0.1
